roi_id,roi_source_excel_column,k_ref_amplitude,k_ref_half_width,k_ref_peak_location,k_ref_integral,k_ref_peak_count,k_ref_multiple_responses,k_ref_response_detected,normalized_negative_fraction,majority_negative_trace,exclude_primary_analysis,exclusion_reason,k_ref_free_coef,k_ref_free_coef_ci_low,k_ref_free_coef_ci_high,k_ref_coef_fast,k_ref_coef_fast_ci_low,k_ref_coef_fast_ci_high,k_ref_tau_fast,k_ref_tau_fast_ci_low,k_ref_tau_fast_ci_high,k_ref_coef_slow,k_ref_coef_slow_ci_low,k_ref_coef_slow_ci_high,k_ref_tau_slow,k_ref_tau_slow_ci_low,k_ref_tau_slow_ci_high,k_ref_gof,k_ref_percent_fast,k_ref_fit_available,k_ref_fit_any_value_present,k_ref_fitted_peak_component,k_ref_fit_amplitude_relative_difference
ROI_125,DV,5.5408747027960015,18.198798416096622,204.0,140.97438922591328,1,False,True,0.006294256490952006,False,False,,0.027068994825795792,-1.3102811453228995,1.3644191349744912,5.785044719355881,4.569155974142896,7.000933464568865,20.014387984297013,17.196570672185576,22.83220529640845,0.000407820293591541,-0.3612994614714704,0.3621151020586535,110.23407173836883,-935969.7467477232,936190.2148911998,0.9973919168805655,0.9999295093528473,True,True,5.785452539649472,0.04414065467498358
ROI_126,DW,4.914376130966762,14.521913487845922,204.0,100.87356854930317,1,False,True,0.023603461841070025,False,False,,0.055429529680506295,-3.159208974621474,3.270068033982487,4.978163228558644,4.828576561377732,5.127749895739557,15.293158146521707,14.787970048578105,15.798346244465309,0.019910824432470015,-3.042417167707408,3.082238816572348,328.0963609823701,-70175.98550387986,70832.17822584459,0.9993632436734651,0.9960163006347306,True,True,4.9980740529911145,0.017031240546882525
ROI_127,DX,1.7481236778408282,19.275127167871574,204.0,49.41340261173306,1,False,True,0.2147915027537372,False,False,,0.045418420521105646,-0.22432342357611137,0.3151602646183227,1.6659488852602997,1.3033611421186673,2.028536628401932,21.817809865851157,18.99796882538974,24.637650906312572,0.020336868751413214,-0.10810855992412763,0.14878229742695406,101.15942613179602,-3870.4064251375257,4072.7252774011176,0.9986644284614059,0.9879398442980193,True,True,1.6862857540117129,0.0353738837892143
ROI_128,DY,4.82294121811125,11.438286482989838,203.0,79.13066873997387,1,False,True,0.14398111723052714,False,False,,0.09189422008469438,-6.437249363746584,6.621037803915973,5.19755604761863,4.983616699405243,5.411495395832018,10.508301530334668,9.829554667477286,11.18704839319205,0.003146767939379713,-6.311207120404052,6.317500656282811,331.64476563925774,-883125.5482160416,883788.8377473201,0.9938613424343674,0.9993949340981442,True,True,5.20070281555801,0.07832598001157026
ROI_129,DZ,5.89202031490773,9.875200346122512,204.0,123.21626945728127,1,False,True,0.0023603461841070024,False,False,,3.9702389013099367e-11,,,5.131530420145727,5.031871000667326,5.231189839624127,7.781730798459459,7.49108998655286,8.072371610366059,0.9010430066600793,0.859912170255308,0.9421738430648506,100.00000000027208,,,0.9925491772368402,0.8506370427823913,True,True,6.032573426805806,0.02385482472666549
ROI_130,EA,5.310770509451159,9.238141143444238,204.0,117.15879621673548,1,False,True,0.0007867820613690008,False,False,,2.546562351734276e-14,,,4.44258688987412,4.355654101791519,4.529519677956721,6.951001025855352,6.694056095119861,7.2079459565908435,0.9246275079172168,0.8917473668896746,0.957507648944759,100.00000000003023,,,0.9927860382748722,0.8277267425169916,True,True,5.3672143977913365,0.010628191943095354
ROI_131,EB,4.503660916144096,15.812175489567352,203.0,140.77400884818238,1,False,True,0.05507474429583006,False,False,,3.1766701122027454e-12,,,3.902962369371706,3.782705122265793,4.023219616477619,13.408384524544418,12.517162961727841,14.299606087360996,1.0573320942295918,0.9759981119385908,1.138666076520593,100.00000001052005,,,0.9836526175986334,0.7868408615681372,True,True,4.960294463601298,0.10139163581794669
ROI_132,EC,4.424755361085962,9.855345064389837,203.0,82.36157957813286,1,False,True,0.03461841070023604,False,False,,1.373348544349891e-12,,,4.062199230305632,3.9575780822823354,4.166820378328929,10.142512505426161,9.639282505455816,10.645742505396507,0.443525632536891,0.33765508598396626,0.5493961790898158,100.0000001158336,65.09203254527915,134.90796768638805,0.9943830256231331,0.9015639778197455,True,True,4.505724862842523,0.01829920417039466
ROI_133,ED,4.225968010097085,15.940013666696785,203.0,117.18111295611638,1,False,True,0.0983477576711251,False,False,,0.0007152623387408556,-1.860763816133633,1.8621943408111146,4.127134122406925,3.6921297524013337,4.562138492412517,15.490593311446906,13.904642740565276,17.076543882328536,0.44353289789584466,-0.9876766111705411,1.8747424069622303,163.02923612939793,-1052.9877777334113,1379.0462499922073,0.9957712192325576,0.9029610129275039,True,True,4.57066702030277,0.08156687636586406
ROI_134,EE,5.019803931500495,12.159329524345566,204.0,97.81293798407468,1,False,True,0.08339889850511409,False,False,,0.16330771647273948,-23.012826405143908,23.33944183808939,5.284014621996002,5.102651637009656,5.465377606982348,10.25645407732875,9.66970135149186,10.84320680316564,0.011019143142751287,-22.983065494703883,23.005103780989383,652.112475238767,-1556691.816625323,1557996.0415758004,0.9945741788866954,0.9979189664067303,True,True,5.295033765138753,0.05482880156157574
ROI_135,EF,4.692193269302856,15.97163657082092,204.0,162.5053830691705,1,False,True,0.13690007867820614,False,False,,0.33549175877497844,-28540.237791100815,28540.908774618365,4.791190811031633,4.373152936976629,5.209228685086638,13.233044345917728,11.620168259667091,14.845920432168365,0.19315749700110463,-28539.947813424416,28540.334128418417,15854.738802220458,-2355968317.726126,2356000027.203731,0.9846684730786527,0.9612471911945212,True,True,4.984348308032738,0.062264067561157536
ROI_136,EG,5.514098009622688,16.32986536355625,204.0,135.16391446410603,1,False,True,0.057435090479937057,False,False,,0.09476679555322673,-1595.0806172206985,1595.2701508118048,5.833699643447246,5.391146562504501,6.276252724389991,17.05135285763009,15.639109282275909,18.463596432984268,0.01197230694374225,-1594.709401814529,1594.7333464284166,4090.951235077628,-558276926.4891622,558285108.3916323,0.9962743000725292,0.9979519365702788,True,True,5.845671950390988,0.06013203613531505
ROI_137,EH,4.879910346184822,11.308685007083199,204.0,129.21322126108777,1,False,True,0.03855232100708104,False,False,,0.000500846230890694,-2.926457164034318,2.9274588564961,4.6851448000381986,4.567227982531518,4.803061617544879,8.574964665677662,8.185950232076463,8.96397909927886,0.5457388256886143,-2.2689408931833754,3.3604185445606043,285.75466604783577,-1728.9228767795175,2300.432208875189,0.9959783889561946,0.8956698591028612,True,True,5.230883625726813,0.07192207533410662
ROI_138,EI,4.767823245115327,19.50408298227373,204.0,141.82061882887163,1,False,True,0.1093627065302911,False,False,,0.10705909758954939,-1.3286732733426925,1.5427914685217912,4.961046580230378,3.5702927129225097,6.351800447538246,21.058418910368093,17.290858573127156,24.82597924760903,0.032831651915522606,-0.3399771064883055,0.4056404103193507,111.00747707425708,-12683.149948752878,12905.164902901393,0.9966399934331418,0.9934256202515747,True,True,4.9938782321459,0.047412619010607907
ROI_139,EJ,2.9768322108663847,16.53568511035789,204.0,85.75414757768903,1,False,True,0.03855232100708104,False,False,,0.00010324435221071784,-5.598352533793266,5.598559022497687,2.948106241097768,2.7357317522760534,3.160480729919483,15.082659120794352,13.860816341509022,16.304501900079682,0.23760746499376303,-5.144154913850387,5.619369843837913,357.9299457083604,-10589.3582204135,11305.21811183022,0.9961067603502541,0.9254146835167817,True,True,3.1857137060915313,0.07016905234452336
ROI_140,EK,2.7026165206539963,14.963907947664381,204.0,76.42706468599715,1,False,True,0.22738001573564123,False,False,,0.14080822540046573,-0.22298949343694402,0.5046059442378754,2.617592324499695,2.4096531440137356,2.825531504985654,13.456708453793178,12.38670917576263,14.526707731823725,0.09030981614438902,-0.08562858171144794,0.26624821400022597,106.08579252708347,-874.4223994159142,1086.593984470081,0.9967083281099717,0.9666495274002375,True,True,2.7079021406440837,0.001955741759770057
ROI_141,EL,4.106263969062668,19.973304233564903,204.0,124.4121023662333,1,False,True,0.05586152635719906,False,False,,0.11004042371223172,-1.4771050156325733,1.6971858630570367,4.334902105804982,2.870403059944757,5.799401151665207,20.620290304544056,16.072253719982736,25.168326889105376,0.009854048747908815,-0.40783401795616425,0.42754211545198184,111.56918143169543,-46539.3967090599,46762.535071923296,0.9943461544963149,0.9977319673653992,True,True,4.344756154552891,0.05808009112104487
ROI_142,EM,3.584271815018002,14.403940088016356,204.0,85.35220848762408,1,False,True,0.1125098347757671,False,False,,2.454082648455639e-06,-0.8148175123034482,0.8148224204687451,3.623431342926765,3.1601170938342813,4.086745592019248,11.862304645109912,10.15893501660222,13.565674273617605,0.41700882499746883,0.01165271508577942,0.8223649349091582,100.08852416504503,-352.0227866601371,552.1998349902271,0.9868027324380713,0.8967912386605873,True,True,4.040440167924234,0.12726946404982417
ROI_143,EN,4.419092031195946,16.294049695456465,204.0,105.37314772135379,1,False,True,0.23996852871754523,False,False,,0.0022388370943963068,-1.0175025242921374,1.0219801984809298,4.335665213882868,3.032700914078524,5.638629513687213,20.793449653638802,16.917511778291303,24.669387528986302,0.000183582871462101,-0.4392695611293215,0.43963672687224564,100.00967436356149,-1620585.9005618233,1620785.9199105504,0.9965314405527566,0.999957659300389,True,True,4.33584879675433,0.018837180546133047
ROI_144,EO,3.7879186263708196,12.992437841010258,204.0,107.49740356548831,1,False,True,0.05428796223446106,False,False,,0.0004325902899671999,-1.874399622885033,1.8752648034649673,3.656158663701906,3.403594397683211,3.908722929720601,10.098136540962898,9.052442605079467,11.143830476846329,0.585409606463637,-1.0420233050206251,2.2128425179478994,171.60314661533894,-708.7981884402545,1052.0044816709324,0.9871773088982595,0.861982745726078,True,True,4.241568270165543,0.11976224637892037
ROI_145,EP,5.060935812391629,11.731617802985141,204.0,135.9409438420608,1,False,True,0.0023603461841070024,False,False,,1.5141114176270024e-09,,,4.643391612005835,4.4960882907591255,4.790694933252544,8.00062378046633,7.464075070432068,8.537172490500593,0.9730267644567356,0.850401200083894,1.0956523288295772,124.18999366491437,93.9553726174419,154.42461471238684,0.9864293125343548,0.8267531549048195,True,True,5.616418376462571,0.10975886370873356
ROI_146,EQ,5.313651362493278,11.12556898604143,204.0,110.03966406816792,1,False,True,0.07238394964594808,False,False,,7.323463030818027e-10,,,4.889110006758748,4.806810551517545,4.971409461999951,9.430057669139277,9.113329398971773,9.74678593930678,0.6848077624534371,0.6448815495196109,0.7247339753872634,100.00000000148177,,,0.994051155575018,0.8771406772026656,True,True,5.573917769212185,0.0489807081729172
ROI_147,ER,4.38627759119726,16.241435191662617,203.0,121.6779414814778,1,False,True,0.2926829268292683,False,False,,8.401922789008417e-09,,,3.967482062263041,3.8440340202205134,4.090930104305568,19.786265800518823,18.429228729900156,21.14330287113749,0.5151231858403555,0.3965357059009224,0.6337106657797887,100.00000000002537,,,0.9848709075074911,0.8850839729734609,True,True,4.482605248103397,0.021961140147503503
ROI_148,ES,3.52564103097539,18.851455786933343,203.0,112.95359964325561,1,False,True,0.041699449252557044,False,False,,0.12208494332606355,-8778.23004156451,8778.474211451163,3.880496754895025,3.0071200224450942,4.753873487344956,18.353267395456783,14.113957111535054,22.59257767937851,0.09589649553468305,-8777.35959378891,8777.55138677998,7053.048852082972,-654928510.796417,654942616.8941212,0.9783356654572425,0.9758835483577184,True,True,3.976393250429708,0.12784972023360375
ROI_149,ET,4.42882184569173,13.255948450423688,203.0,121.67532030117904,1,False,True,0.0007867820613690008,False,False,,1.0594637048723853e-11,,,3.918163394545451,3.818936442375088,4.017390346715813,11.381974847143313,10.78232272836073,11.981626965925896,0.9315922051416047,0.8743535200950892,0.9888308901881202,100.00000000001907,,,0.9882516079577448,0.8079094531687909,True,True,4.849755599687056,0.09504418300429075
ROI_150,EU,3.040839648336166,10.249360427022083,204.0,77.67738247810993,1,False,True,0.014162077104642014,False,False,,9.174275969345633e-07,-0.18899369302911326,0.18899552788430715,2.607903656150441,2.539261877782518,2.676545434518364,6.974666073880512,6.645787366965763,7.303544780795262,0.6257060867326885,0.4930957660265648,0.7583164074388121,100.0025535716849,38.43580042375484,161.56930671961496,0.9963533182175935,0.8064991954858471,True,True,3.2336097428831296,0.06339370596290406
ROI_151,EV,4.281699106956707,13.745957947795489,204.0,113.7036646460496,1,False,True,0.0055074744295830055,False,False,,3.1252026686054017e-06,-1.4832835116185894,1.4832897620239267,4.185765528181163,3.8807682293996097,4.490762826962715,10.886979313776262,9.810309286308772,11.963649341243752,0.5732885178686846,-0.6123908485668497,1.758967884304219,146.72658422861278,-519.0965447797472,812.5497132369727,0.9905047748609178,0.8795372962102562,True,True,4.759054046049847,0.11148726876149609
ROI_152,EW,2.541277909228811,13.361543542770619,204.0,70.37101198937222,1,False,True,0.05271439811172305,False,False,,0.0014489553209899608,-0.8977834747656344,0.9006813854076143,2.4248111527758978,2.292578239978528,2.5570440655732676,11.470711906787997,10.636758850165679,12.304664963410316,0.3130837006168679,-0.45490785959451935,1.0810752608282552,173.2069507815142,-635.687811594597,982.1017131576255,0.9950485536424223,0.885648018867891,True,True,2.7378948533927656,0.07736932015578771
ROI_153,EX,3.4250483120331894,9.436567405865162,204.0,66.18990677219888,1,False,True,0.13217938630999213,False,False,,1.364718874271643e-09,,,3.1330642045719563,3.103194238976039,3.1629341701678735,7.637932628590844,7.498334620973451,7.777530636208238,0.38054129196862907,0.3683948253554212,0.39268775858183697,100.00000000039006,,,0.9980184838284168,0.8916949292277402,True,True,3.5136054965405856,0.02585574755143428
ROI_154,EY,2.9153983788615245,30.530755346490707,202.0,123.90725261131726,1,False,True,0.13060582218725414,False,False,,1.732340752866058e-07,-0.46702183702790534,0.46702218349605595,3.3918471815713462,1.9948544833781179,4.788839879764574,34.66210863086785,23.90021651073317,45.424000751002524,5.7988587523132116e-08,-1.8933864038245245,1.8933865198016995,100.00000147562234,-286114322.15867865,286114522.15868163,0.9807595691100599,0.999999982903538,True,True,3.391847239559934,0.16342495905635535
ROI_155,EZ,3.2914801730420398,19.598070713327218,202.0,112.94488104736271,1,False,True,0.0975609756097561,False,False,,0.0004448903681443338,-2.6918397072581994,2.6927294879944883,3.277157818776418,1.8236852226602402,4.730630414892596,19.88189469422623,13.55270865332339,26.21108073512907,0.46646370605952087,-0.8432477081095253,1.7761751202285672,133.22763224398275,-1550.1107846181571,1816.5660491061226,0.9863217269771316,0.8753977390703342,True,True,3.743621524835939,0.13736718072830517
ROI_156,FA,3.577931914831083,10.88337693995976,204.0,92.77114419804192,1,False,True,0.08969315499606609,False,False,,2.8613308617187723e-12,,,3.3300841024695798,3.2354945437477785,3.424673661191381,7.40752403156533,6.961727300111685,7.853320763018976,0.6403590569639642,0.5674662764857538,0.7132518374421747,131.33004608023333,100.26939680175865,162.390695358708,0.9877002125402436,0.838718492810429,True,True,3.970443159433544,0.10970338562772568
ROI_157,FB,5.0679422354719526,9.52819368976074,203.0,103.75054223118204,1,False,True,0.06294256490952006,False,False,,1.1173641791735489e-06,-0.691743936394968,0.6917461711233264,4.985659354046719,4.7244051483556335,5.246913559737805,7.523265062372877,6.850800208040957,8.195729916704797,0.7015887424516725,0.23065396968059487,1.17252351522275,100.00006202236271,-103.87252218040918,303.8726462251346,0.9869450116817025,0.8766382738105557,True,True,5.687248096498392,0.12220065506898312
ROI_158,FC,4.7342008977099175,12.923656729063538,204.0,118.65109482878924,1,False,True,0.07238394964594808,False,False,,2.0620156586411537e-06,-0.4710608090350148,0.4710649330663321,4.381623937428696,4.124339781501349,4.638908093356043,11.434379283171104,10.65087207806495,12.217886488277259,0.6221910629669016,0.3791234540059539,0.8652586719278494,100.00000776008662,-73.23237172465966,273.2323872448329,0.9967686199631423,0.8756566613838218,True,True,5.003815000395598,0.05695028760103971
ROI_159,FD,,,,-118.79164961204745,0,False,False,1.0,True,True,majority_negative_normalized_trace,,,,,,,,,,,,,,,,,,False,False,,
ROI_160,FE,3.6373463712713874,13.01541153009552,203.0,89.34588112036819,1,False,True,0.16286388670338317,False,False,,1.3421945741715958e-07,-0.7152518908222997,0.7152521592612145,3.446824110369531,3.059006630131862,3.8346415906072004,11.361160740711025,9.859398744204347,12.862922737217703,0.5524681181080063,0.18104217713932713,0.9238940590766855,100.00000327606655,-195.67007847272356,395.67008502485663,0.9882764034019156,0.8618585273228905,True,True,3.9992922284775374,0.09950821842673084
ROI_161,FF,3.805439837887741,10.8883307882314,203.0,63.53057198599716,1,False,True,0.07710464201416208,False,False,,1.9417198376276703e-09,,,3.723865272629987,3.6294851843202887,3.8182453609396854,10.561268996593512,10.056375098528687,11.066162894658337,0.2647776325134233,0.16775759061172985,0.36179767441511673,100.00000002884215,47.38855049215836,152.61144956552596,0.9948184659995832,0.9336171126846203,True,True,3.9886429051434105,0.04814241587310404
ROI_162,FG,,,,-125.9059445872447,0,False,False,0.998426435877262,True,True,majority_negative_normalized_trace,,,,,,,,,,,,,,,,,,False,False,,
ROI_163,FH,4.468854752999994,12.476769996946558,204.0,111.19139926257218,1,False,True,0.05035405192761605,False,False,,0.0001799446794035521,-2.2297345274391067,2.230094416797914,4.319720928520131,4.214480636361073,4.424961220679189,11.547978208191143,11.147128627150398,11.948827789231888,0.3762111296768463,-1.7471479004610764,2.499570159814769,289.22028987090494,-2011.7645678697734,2590.205147611583,0.9986489147643336,0.9198857383338518,True,True,4.695932058196978,0.05081331073571904
ROI_164,FI,5.25302484093623,17.27002988056128,204.0,167.20567794553494,1,False,True,0.044059795436664044,False,False,,3.3839907575229416e-09,,,4.431990346919637,4.289178241102717,4.574802452736557,18.72746512645045,17.386082123372095,20.068848129528806,0.8952741105013786,0.763700053760823,1.0268481672419343,100.00000000012881,,,0.984056308600127,0.8319448719587708,True,True,5.327264457421015,0.014132736610389586
ROI_165,FJ,5.106247603362496,20.74665334079893,204.0,166.88855149899544,1,False,True,0.07081038552321008,False,False,,0.03740987248688813,-1.9613106823199549,2.036130427293731,5.079291626585749,1.4453281562856817,8.713255096885817,25.14675902733333,15.906980408014949,34.38653764665172,0.1641780583553978,-1.626529611543573,1.9548857282543686,100.00049156767709,-3896.3109684550172,4096.311951590372,0.9949397757842899,0.9686890421380895,True,True,5.243469684941147,0.02687337008261983
ROI_166,FK,5.886172961880711,11.426893422391885,204.0,115.73605583074345,1,False,True,0.07553107789142408,False,False,,2.3065833746200325e-11,,,5.681694012926451,5.619188202471079,5.744199823381823,11.893802758217602,11.618852152759894,12.16875336367531,0.41321397073479527,0.37560372747809234,0.4508242139914982,100.000000000001,,,0.9971997858387447,0.9322034111355729,True,True,6.094907983661247,0.0354619246040371
ROI_167,FL,6.005279825130992,11.965470183184891,203.0,134.59036573227903,1,False,True,0.08811959087332809,False,False,,,,,,,,,,,,,,,,,,,False,False,,
